id,crew_id,movie_id
28115,1754418,640
28116,1770888,640
28117,15557,321612
28118,17633,1904
28119,17633,1865
28120,8403,8055
28121,3558,423
28122,6635,423
28123,3561,423
28124,3561,72113
28125,3559,423
28126,19919,423
28127,41114,423
28128,23584,423
28129,1435272,423
28130,1610205,423
28131,1380004,423
28132,1380004,83542
28133,68584,423
28134,1580668,423
28135,1580668,2502
28136,936916,423
28137,10903,423
28138,10903,2502
28139,10903,1495
28140,10903,752
28141,10903,16869
28142,10903,21208
28143,10903,120467
28144,10903,271110
28145,10903,131634
28146,1041802,423
28147,1638144,423
28148,1632390,423
28149,41853,423
28150,1358022,423
28151,16716,423
28152,16716,752
28153,16716,582
28154,40861,423
28155,40861,2502
28156,40861,752
28157,1335888,423
28158,1335888,16869
28159,1335888,83542
28160,1335888,120467
28161,44645,423
28162,44645,205
28163,44645,3933
28164,44645,36557
28165,1653201,423
28166,1653201,553
28167,1337468,423
28168,1337468,44214
28169,1337468,116745
28170,6057,45612
28171,6057,61791
28172,6057,146233
28173,6057,181886
28174,6057,273481
28175,6057,329865
28176,39993,8699
28177,52696,46195
28178,41084,8363
28179,41084,72105
28180,1533038,39254
28181,138656,561
28182,8557,598
28183,8560,598
28184,8561,598
28185,8561,7347
28186,8562,598
28187,8563,598
28188,8565,598
28189,8566,598
28190,8568,598
28191,8569,598
28192,8570,598
28193,8570,152584
28194,8572,598
28195,8575,598
28196,8577,598
28197,8577,9509
28198,8578,598
28199,8578,7347
28200,8579,598
28201,8579,7347
28202,8581,598
28203,8583,598
28204,8584,598
28205,8587,598
28206,8593,598
28207,8594,598
28208,8807,598
28209,8807,613
28210,1016216,598
28211,1462845,598
28212,1462845,1164
28213,1462845,5915
28214,1462845,194662
28215,1462845,281957
28216,1531279,598
28217,1531279,324849
28218,1531279,374720
28219,1641088,598
28220,20204,1949
28221,20204,1930
28222,20204,102382
28223,61123,193756
28224,61486,166426
28225,64335,21208
28226,75159,68730
28227,75292,76170
28228,95834,561
28229,95834,75656
28230,1405233,1372
28231,1405233,1771
28232,1418298,324849
28233,1418309,24238
28234,1418310,324786
28235,1463388,1487
28236,1463388,135397
28237,1584241,1487
28238,1741631,310
28239,20219,1954
28240,20218,1954
28241,23812,13183
28242,1314457,7326
28243,1314457,166426
28244,1314457,188927
28245,1314457,281957
28246,1441272,7326
28247,1441272,40807
28248,1441320,293660
28249,1407839,22970
28250,1408194,22970
28251,1441329,40807
28252,1409819,75780
28253,1551664,924
28254,59667,59967
28255,67367,59967
28256,633,81
28257,21171,5528
28258,42994,205587
28259,42994,203801
28260,42994,274857
28261,1404549,1487
28262,1404549,1491
28263,1404549,36557
28264,1583827,72190
28265,1583827,291805
28266,1416098,51540
28267,23785,119450
28268,62560,1538
28269,62560,8363
28270,62560,49026
28271,62560,308369
28272,1339435,4922
28273,1339435,20504
28274,1339435,65754
28275,1339435,135397
28276,1378695,2048
28277,1378695,49444
28278,1378695,68734
28279,1378695,300671
28280,1416171,198663
28281,1416172,13804
28282,1205993,51497
28283,1408393,109424
28284,1408393,381284
28285,1416436,11774
28286,1416436,1571
28287,1407823,1954
28288,1407823,163
28289,1407823,9693
28290,1407824,1954
28291,1119475,137113
28292,1081075,188927
28293,1565672,253412
28294,1569559,1538
28295,1569561,2567
28296,1569563,9509
28297,1553642,310
28298,1553642,8619
28299,1553642,587
28300,1553642,615
28301,1553642,558
28302,1569824,1487
28303,1569825,24
28304,1368878,924
28305,1368878,49521
28306,1368878,297762
28307,1569828,8619
28308,1569828,561
28309,1544736,44214
28310,1432596,80274
28311,1559783,273248
28312,1745935,102899
28313,1400007,13448
28314,1400007,157336
28315,58833,9732
28316,1474332,43347
28317,1474332,318846
28318,18956,1830
28319,999786,77016
28320,999786,96721
28321,999786,198277
28322,1521492,228205
28323,138605,156022
28324,1408400,109424
28325,1408400,177677
28326,1408400,330459
28327,1393576,12163
28328,1393576,44214
28329,1285953,3021
28330,6226,167073
28331,40148,71859
28332,17451,1640
28333,17451,1491
28334,17451,376660
28335,53636,187
28336,1117747,1771
28337,1117747,100402
28338,1117747,99861
28339,1117747,271110
28340,1378231,49026
28341,1378231,157336
28342,1378241,13804
28343,1378241,51497
28344,1378241,271110
28345,1378241,168259
28346,1378246,13804
28347,1378246,49026
28348,1378247,22
28349,1451245,956
28350,1451245,1571
28351,1451245,137106
28352,1451245,187017
28353,1463803,135397
28354,1480687,1402
28355,1546088,1824
28356,1551487,61791
28357,1583828,102899
28358,1415982,591
28359,56787,152584
28360,6232,1271
28361,6235,49047
28362,6235,228150
28363,6235,283366
28364,93844,82693
28365,71332,302401
28366,16499,4771
28367,16499,10201
28368,1539781,4771
28369,1328137,2048
28370,1328137,22970
28371,1328137,157336
28372,1426762,70
28373,1426762,272
28374,1426762,4771
28375,1426762,7350
28376,1426762,155
28377,1425900,11774
28378,1425900,263115
28379,40614,249164
28380,1401395,7326
28381,1394942,22970
28382,1394942,68724
28383,1426765,61791
28384,1408182,22970
28385,1408183,22970
28386,1367494,1571
28387,1367494,38757
28388,1367494,127585
28389,1367494,198663
28390,1367494,294254
28391,1367494,228970
28392,1367494,293660
28393,1367494,313369
28394,1309482,22
28395,1309482,135397
28396,1426781,2048
28397,1579180,7326
28398,1579180,12162
28399,1579180,68735
28400,59700,107846
28401,59700,152532
28402,20207,1949
28403,20207,11324
28404,20207,44214
28405,20208,1949
28406,20208,44214
28407,67759,23168
28408,67759,245891
28409,67759,273481
28410,67759,324552
28411,1399971,4771
28412,1399971,44214
28413,1403091,587
28414,1412699,107846
28415,1412699,156022
28416,1412699,238713
28417,1412699,321741
28418,39387,4771
28419,39387,20526
28420,1413804,297762
28421,12384,2048
28422,12384,1593
28423,12384,20526
28424,12384,188927
28425,1324015,293863
28426,1378677,22970
28427,1378677,68724
28428,1413442,7326
28429,978127,245891
28430,978127,242582
28431,978127,291805
28432,978127,324552
28433,113098,246655
28434,1410573,561
28435,1413466,9654
28436,200752,1372
28437,197930,2048
28438,197930,7326
28439,197930,40807
28440,197930,249164
28441,1177364,615
28442,1177364,11322
28443,1177364,19995
28444,1177364,300671
28445,1177364,339403
28446,1406782,2502
28447,1413588,277
28448,1285933,1272
28449,1285933,2270
28450,1285933,286217
28451,1413808,296096
28452,1413814,591
28453,1408178,22970
28454,1408178,68724
28455,1389130,61791
28456,1389130,119450
28457,1391706,2048
28458,1384373,127585
28459,1582399,313369
28460,1559180,9654
28461,8757,615
28462,8757,324552
28463,1580636,22
28464,1580636,2502
28465,1550819,263115
28466,1346314,9654
28467,1582427,558
28468,1404724,2832
28469,1404724,1948
28470,66963,249164
28471,2593,205
28472,2593,297762
28473,2593,324786
28474,54871,138832
28475,54873,22971
28476,54873,45317
28477,54873,51876
28478,54873,138832
28479,51987,1817
28480,51987,11774
28481,51987,1635
28482,51987,7191
28483,51987,37686
28484,51987,22970
28485,51987,82654
28486,1351274,1865
28487,1351274,238636
28488,1351274,381284
28489,1435690,13804
28490,1573710,1954
28491,1603306,242582
28492,1367818,240832
28493,1367818,318846
28494,65779,188927
28495,65780,277216
28496,53757,1262
28497,53757,302401
28498,23872,2832
28499,28399,2832
28500,1253687,2832
28501,1253687,313369
28502,1412208,2832
28503,1532195,2832
28504,11012,36658
28505,11012,246655
28506,11013,36658
28507,11013,246655
28508,236696,36658
28509,236696,19995
28510,236696,17578
28511,236696,22970
28512,236696,119450
28513,11017,36658
28514,11017,8065
28515,1460599,36658
28516,1551659,36658
28517,1551659,924
28518,6040,2048
28519,6040,22971
28520,6040,112949
28521,6040,222935
28522,6040,198663
28523,6040,294254
28524,6040,228205
28525,223242,39513
28526,223242,70160
28527,65507,10515
28528,1132638,10515
28529,1132639,10515
28530,78368,10515
28531,1131668,10515
28532,1131668,81
28533,114405,10515
28534,635,10515
28535,635,81
28536,9424,604
28537,9424,924
28538,9424,561
28539,9434,604
28540,1172442,24
28541,1172442,393
28542,17535,77338
28543,17535,262391
28544,4486,310
28545,91905,310
28546,220032,310
28547,928939,310
28548,1023366,310
28549,1361755,310
28550,1369033,310
28551,1403498,310
28552,1424533,310
28553,1427379,310
28554,1427379,2059
28555,1427379,64690
28556,1427379,337339
28557,1457064,310
28558,1535727,310
28559,1560976,310
28560,1562980,310
28561,1562992,310
28562,1562994,310
28563,1563433,310
28564,1563434,310
28565,1563435,310
28566,1563438,310
28567,1563657,310
28568,1564212,310
28569,1564214,310
28570,1564216,310
28571,1564217,310
28572,1564220,310
28573,1564224,310
28574,1564226,310
28575,1564228,310
28576,1564239,310
28577,1564242,310
28578,1564244,310
28579,1564245,310
28580,1564246,310
28581,1564248,310
28582,1564249,310
28583,1564251,310
28584,1636660,310
28585,1636660,333371
28586,1741630,310
28587,1741632,310
28588,10,12
28589,10,14160
28590,10,150540
28591,10,105864
28592,10,127380
28593,7924,12
28594,8078,12
28595,8078,10681
28596,8078,62177
28597,8078,166426
28598,32535,12
28599,32535,2062
28600,72753,12
28601,72753,2062
28602,72753,10681
28603,72753,150540
28604,72753,127380
28605,76590,12
28606,76590,12244
28607,225975,12
28608,1211220,12
28609,1211220,14160
28610,1236458,12
28611,1236458,150540
28612,1303001,12
28613,1451236,12
28614,1457647,12
28615,1516156,12
28616,1516156,14160
28617,1516156,150540
28618,1516157,12
28619,1516157,9806
28620,1516157,10681
28621,1516157,150540
28622,1516157,127380
28623,1556611,12
28624,1556615,12
28625,1556629,12
28626,1556629,14160
28627,1556631,12
28628,1556632,12
28629,1556632,14160
28630,1556632,54138
28631,1556632,212778
28632,1556632,296098
28633,1556632,127380
28634,1556635,12
28635,1556647,12
28636,1711831,12
28637,1719095,12
28638,1719095,9806
28639,1759722,12
28640,1830788,12
28641,1830790,12
28642,1830791,12
28643,1830793,12
28644,1830810,12
28645,1830811,12
28646,1830812,12
28647,1830814,12
28648,29405,9654
28649,29405,2502
28650,29405,2503
28651,29405,109424
28652,32349,9654
28653,32349,118340
28654,32349,99861
28655,32349,284052
28656,34527,9654
28657,58470,9654
28658,58472,9654
28659,66568,9654
28660,91331,9654
28661,139953,9654
28662,139953,924
28663,139953,2502
28664,139953,163
28665,566671,9654
28666,1119466,9654
28667,1119466,1495
28668,1176343,9654
28669,1176343,9509
28670,1411535,9654
28671,1411535,7191
28672,1419119,9654
28673,1419119,1402
28674,1419119,64690
28675,1419119,156022
28676,1452632,9654
28677,1452632,7551
28678,1463656,9654
28679,1463656,135397
28680,1463656,339403
28681,1532594,9654
28682,1546814,9654
28683,1551528,9654
28684,1580621,9654
28685,1580621,2502
28686,1597191,9654
28687,1624710,9654
28688,1624710,11774
28689,1624710,318846
28690,1644469,9654
28691,1691933,9654
28692,1691934,9654
28693,1691937,9654
28694,1691938,9654
28695,1691939,9654
28696,1691942,9654
28697,1691943,9654
28698,1691944,9654
28699,1691947,9654
28700,1691947,324552
28701,1691948,9654
28702,1691949,9654
28703,1691950,9654
28704,1691951,9654
28705,1691952,9654
28706,1691955,9654
28707,1691956,9654
28708,1691957,9654
28709,1691960,9654
28710,1691961,9654
28711,1691963,9654
28712,1691974,9654
28713,1691975,9654
28714,1691976,9654
28715,1691977,9654
28716,1691978,9654
28717,76015,16320
28718,76015,22970
28719,76015,84199
28720,1156888,244786
28721,1156888,313369
28722,1401292,924
28723,1401292,591
28724,1403403,587
28725,1403403,324552
28726,1428480,2252
28727,1472288,258230
28728,1537721,21208
28729,1619091,22
28730,1619091,8619
28731,7865,5176
28732,7865,8909
28733,8161,5176
28734,8161,8909
28735,60558,132363
28736,1388849,118340
28737,1428229,296098
28738,1552778,318846
28739,1557611,1954
28740,1566626,36557
28741,1651220,340666
28742,1726493,376867
28743,1726550,561
28744,1412206,9509
28745,1412206,1538
28746,1412206,7551
28747,2070,170
28748,2070,1272
28749,179,170
28750,2071,170
28751,2071,1272
28752,2071,18947
28753,2071,51828
28754,2071,302401
28755,2071,180863
28756,40814,170
28757,40814,752
28758,40814,12405
28759,40815,170
28760,40815,752
28761,40815,286217
28762,20463,170
28763,20463,12405
28764,20463,49049
28765,20463,96721
28766,20463,264660
28767,26193,170
28768,26193,264660
28769,26193,274857
28770,37317,170
28771,37317,308369
28772,117242,170
28773,1327442,170
28774,1327443,170
28775,1327443,65754
28776,1327443,49049
28777,1327444,170
28778,1327445,170
28779,1338278,170
28780,1338278,57212
28781,1393866,170
28782,1393867,170
28783,1393869,170
28784,1393876,170
28785,1393877,170
28786,1393878,170
28787,1393879,170
28788,1393897,170
28789,18866,1726
28790,18866,10138
28791,18866,24428
28792,18866,68721
28793,18866,99861
28794,18866,102899
28795,18866,271110
28796,18866,246655
28797,1336190,225574
28798,1463310,135397
28799,1594913,8619
28800,12613,10681
28801,12613,321697
28802,1594925,11774
28803,1591573,22
28804,1591573,673
28805,1594931,22
28806,1594961,272
28807,1337458,153
28808,1337458,1949
28809,1337458,152601
28810,1337458,296098
28811,40141,314365
28812,1559186,652
28813,1559186,118
28814,1559186,1495
28815,1755689,283995
28816,368,210577
28817,368,228970
28818,175229,38055
28819,1397895,953
28820,1681250,49444
28821,7234,9762
28822,7234,6023
28823,7234,51540
28824,7234,102899
28825,7235,1571
28826,7235,1858
28827,7235,51497
28828,7235,100402
28829,6924,36668
28830,6924,7551
28831,6924,80274
28832,6924,228970
28833,66185,2567
28834,961984,2567
28835,954881,2567
28836,1340759,310307
28837,1691192,2059
28838,1461632,49047
28839,1461632,281957
28840,1646233,22
28841,1684988,558
28842,1463299,1538
28843,1463299,135397
28844,1483231,19995
28845,1646240,22
28846,1229789,1771
28847,1229789,241259
28848,1691209,2059
28849,1691209,2567
28850,1378722,21208
28851,1378722,70981
28852,1378722,107846
28853,1378722,246655
28854,1014937,1487
28855,1014937,2048
28856,1014937,12162
28857,1014937,82654
28858,6037,561
28859,6037,1271
28860,6037,7485
28861,6037,24428
28862,6037,259693
28863,1406776,22
28864,1406776,2502
28865,4401,43539
28866,4402,43539
28867,4406,1495
28868,4406,57212
28869,4406,120467
28870,1707,22
28871,1707,1538
28872,1707,166426
28873,1338215,22
28874,1646220,22
28875,1646222,22
28876,1415613,22
28877,1646223,22
28878,1646224,22
28879,1403566,22
28880,1646228,22
28881,1532250,22
28882,1532250,773
28883,1646229,22
28884,1536949,22
28885,1536949,1538
28886,1536949,11322
28887,1646231,22
28888,40748,22
28889,40748,752
28890,40748,203833
28891,1395027,22
28892,1395027,2502
28893,1395027,1372
28894,1395027,13804
28895,1646234,22
28896,1562067,22
28897,1570754,22
28898,1570754,2059
28899,1646238,22
28900,1646239,22
28901,1646241,22
28902,1640575,22
28903,1640575,2059
28904,1646247,22
28905,1533059,22
28906,1646248,22
28907,1646249,22
28908,1155551,22
28909,1155551,135397
28910,1646250,22
28911,1646251,22
28912,1413130,22
28913,1413130,561
28914,1646253,22
28915,1646255,22
28916,1646285,22
28917,1463412,22
28918,1463412,135397
28919,1646294,22
28920,1646294,8619
28921,1646295,22
28922,1646297,22
28923,1432379,22
28924,1412460,22
28925,1412460,9509
28926,1412460,1538
28927,1825902,22
28928,1845219,22
28929,1903429,22
28930,1748049,22
28931,1128452,22
28932,1128452,7551
28933,1128452,138843
28934,1888959,22
28935,1888959,166426
28936,1903430,22
28937,1770974,22
28938,1770974,166426
28939,1770974,284052
28940,1770974,274857
28941,75375,22
28942,75375,561
28943,75375,166426
28944,75375,188927
28945,75375,241259
28946,75375,263115
28947,1532317,22
28948,1868551,22
28949,1844811,22
28950,1536032,22
28951,1683640,22
28952,1335074,22
28953,1748036,22
28954,63486,22
28955,1903441,22
28956,1707983,22
28957,1903443,22
28958,1635034,22
28959,1635034,68730
28960,34967,39254
28961,1422810,9392
28962,1408825,36557
28963,1408825,238713
28964,1466997,2567
28965,1466997,120467
28966,1466997,281957
28967,1546755,203801
28968,1073780,8619
28969,1073780,1417
28970,1073780,1422
28971,1605412,1487
28972,1117947,333371
28973,1559163,1487
28974,1559163,561
28975,1605896,14160
28976,1605901,1487
28977,962164,9392
28978,962164,2503
28979,962164,1771
28980,962164,37724
28981,962164,137113
28982,962164,286217
28983,962164,369885
28984,1406759,7191
28985,1406759,14574
28986,27032,2502
28987,61974,10009
28988,61974,102899
28989,84392,9509
28990,1127474,333371
28991,1158052,132363
28992,1158052,238713
28993,1412721,241259
28994,1436192,13804
28995,1534197,285
28996,1534197,64688
28997,1555030,106646
28998,1570752,2059
28999,1570765,2048
29000,1570768,2048
29001,1570786,50014
29002,1618901,187017
29003,1747999,8619
29004,15727,2252
29005,15727,205220
29006,20424,167073
29007,23227,2252
29008,23227,369885
29009,57584,9392
29010,1395024,36557
29011,1395024,109424
29012,1395024,177677
29013,1395024,205587
29014,1395024,68735
29015,1395024,340666
29016,1395024,302401
29017,1413035,180863
29018,1421657,45269
29019,1421657,321612
29020,1544338,59
29021,1544338,8321
29022,1544338,49051
29023,1544338,57158
29024,1544338,259316
29025,1544338,297762
29026,1544338,296096
29027,1544338,274857
29028,1406794,2502
29029,20516,87827
29030,38268,227306
29031,38270,70160
29032,1546811,70160
29033,1360109,2567
29034,1360109,11322
29035,1360109,102382
29036,1462855,194662
29037,54585,138832
29038,54585,318846
29039,1399324,1930
29040,1401566,20504
29041,1401566,44826
29042,1451296,1824
29043,1451296,3933
29044,1451296,12244
29045,1733136,1824
29046,1546856,924
29047,1546856,6977
29048,1546856,302946
29049,1300755,615
29050,1300755,50014
29051,1357059,9509
29052,1357059,2059
29053,1357059,1571
29054,1357059,10201
29055,1357059,68734
29056,1357059,102382
29057,1357059,190859
29058,1357059,337339
29059,43147,254320
29060,43147,264644
29061,54050,10625
29062,57029,13804
29063,57029,51497
29064,57029,82992
29065,83656,1402
29066,1191540,1824
29067,1368825,587
29068,1368825,558
29069,1368825,10681
29070,1401992,24428
29071,1424908,68718
29072,1534976,70
29073,1534976,37799
29074,1684992,558
29075,1688605,51540
29076,51909,80321
29077,23414,40807
29078,23414,68724
29079,1448421,5176
29080,229828,188927
29081,1413097,561
29082,589961,106646
29083,1235815,40807
29084,1448611,68735
29085,1399068,2048
29086,1399068,22970
29087,1399068,166426
29088,1459790,12155
29089,1463785,2080
29090,1463785,135397
29091,1463785,198184
29092,1587962,381284
29093,1559030,2048
29094,1437304,168259
29095,1437304,337339
29096,63101,11036
29097,1549445,24
29098,1549445,1954
29099,1549445,393
29100,1399871,2048
29101,1399871,106646
29102,59099,1954
29103,1752955,1954
29104,1752955,7350
29105,1403461,82992
29106,1403461,198184
29107,57607,9470
29108,57620,9470
29109,545537,9470
29110,67484,10195
29111,67484,49538
29112,67485,10195
29113,67485,49538
29114,21390,334543
29115,4232,1640
29116,4232,1491
29117,1334183,22970
29118,1334183,68724
29119,1400408,22970
29120,18976,1954
29121,957874,19995
29122,1125188,1487
29123,1345600,1487
29124,1345600,54138
29125,1345600,188927
29126,1345600,369885
29127,1394965,51497
29128,1407814,1954
29129,1420156,1991
29130,1439107,51497
29131,1597190,2059
29132,1597220,54138
29133,16492,158011
29134,1407876,70
29135,1407876,13223
29136,1407879,138843
29137,80827,283995
29138,80827,271110
29139,80827,284052
29140,80827,127380
29141,80827,241259
29142,80827,277834
29143,80827,374720
29144,211600,16869
29145,134564,1402
29146,1269670,20504
29147,1269670,39513
29148,1269670,338766
29149,1476175,594
29150,1549288,2048
29151,1431015,68724
29152,1779,153
29153,1784,153
29154,2299,153
29155,4235,153
29156,6473,153
29157,10557,153
29158,17116,153
29159,17116,1164
29160,17116,76170
29161,19770,153
29162,19770,68726
29163,19770,57158
29164,38803,153
29165,38803,4538
29166,38803,83666
29167,53406,153
29168,60187,153
29169,60187,43539
29170,60187,76203
29171,60187,328387
29172,115941,153
29173,1007435,153
29174,1125607,153
29175,1352284,153
29176,1352284,76170
29177,1530900,153
29178,1538425,153
29179,1676654,153
29180,1676656,153
29181,1457644,110415
29182,100507,923
29183,4438,381288
29184,957661,225574
29185,1393571,44214
29186,1393571,38050
29187,1424696,82693
29188,1424696,157350
29189,1424696,131631
29190,1424696,294254
29191,1424696,262500
29192,1424696,131634
29193,73570,20526
29194,3950,277
29195,3950,1571
29196,3955,277
29197,3955,1948
29198,3956,277
29199,3957,277
29200,3958,277
29201,3958,1948
29202,3963,277
29203,3963,11036
29204,1248221,277
29205,1698018,277
29206,16234,277
29207,1697991,277
29208,23619,277
29209,3952,277
29210,1378398,277
29211,1697998,277
29212,1697987,277
29213,1677572,277
29214,1208473,277
29215,1697989,277
29216,1697989,300669
29217,1697990,277
29218,563867,277
29219,1425492,277
29220,1402934,277
29221,1402934,2503
29222,1402934,82992
29223,1402934,264660
29224,1281998,277
29225,1697992,277
29226,1418508,277
29227,1177771,277
29228,1177771,286217
29229,1697993,277
29230,1697995,277
29231,1697997,277
29232,1418393,277
29233,1418393,1571
29234,1418393,119450
29235,1367820,277
29236,1367820,240832
29237,1697999,277
29238,1640135,277
29239,1698002,277
29240,1640092,277
29241,1698003,277
29242,1698004,277
29243,1698005,277
29244,1698006,277
29245,1416481,277
29246,1416481,752
29247,1416481,1523
29248,1416481,4347
29249,1403417,277
29250,1698007,277
29251,54777,277
29252,54777,1948
29253,54777,6145
29254,54777,5876
29255,220059,277
29256,1698011,277
29257,225939,277
29258,62875,277
29259,1698012,277
29260,1698013,277
29261,80886,277
29262,1381067,277
29263,1201945,277
29264,1698014,277
29265,1698016,277
29266,1698017,277
29267,1419199,277
29268,15559,193756
29269,15559,321612
29270,1309209,51497
29271,1309209,168259
29272,1309209,337339
29273,68320,22803
29274,119178,36557
29275,119178,13448
29276,1447317,12244
29277,1642697,411
29278,1642697,12155
29279,1642697,49538
29280,1642697,87827
29281,1642697,321612
29282,5288,12405
29283,5288,44115
29284,108938,19404
29285,1113618,19404
29286,1608033,19404
29287,1644412,49026
29288,60504,10198
29289,60504,22971
29290,59939,46838
29291,229810,376867
29292,1400338,1579
29293,1463364,135397
29294,1549439,318846
29295,17750,1584
29296,17751,1584
29297,17751,11774
29298,1209612,1584
29299,1406907,1584
29300,1539404,1584
29301,1781229,1584
29302,1790834,1584
29303,1790856,1584
29304,21267,314365
29305,17867,14160
29306,17867,150540
29307,17867,314365
29308,21268,152532
29309,21268,228970
29310,4722,322
29311,4722,4771
29312,4722,11324
29313,1375530,322
29314,23799,40807
29315,40608,254470
29316,217995,22970
29317,217995,119450
29318,1438588,376660
29319,60597,166426
29320,1558713,61791
29321,1558713,293660
29322,1593500,7326
29323,31511,68734
29324,51737,6977
29325,928414,116745
29326,1217611,50348
29327,1401988,24428
29328,1401988,146233
29329,1401988,340666
29330,1452614,558
29331,1452614,1949
29332,1452614,59440
29333,1452614,238636
29334,1547140,773
29335,3685,24
29336,3685,393
29337,1309945,24
29338,1309945,393
29339,50462,24
29340,50462,393
29341,50462,18240
29342,50462,136795
29343,50462,225574
29344,6444,24
29345,6444,393
29346,6444,273248
29347,551534,24
29348,1389607,24
29349,1389608,24
29350,90505,24
29351,17117,24
29352,17117,1164
29353,1389609,24
29354,1389609,393
29355,1389609,1124
29356,1389609,55721
29357,1389609,68718
29358,1389609,212778
29359,1389609,102899
29360,1389609,273248
29361,551822,24
29362,1389611,24
29363,1389611,393
29364,1389611,1538
29365,1389613,24
29366,1389616,24
29367,1389616,393
29368,1085258,24
29369,1085258,393
29370,1389620,24
29371,1389621,24
29372,1389621,393
29373,1389621,176
29374,1389629,24
29375,107668,24
29376,1456816,24
29377,1456817,24
29378,1261622,24
29379,56341,24
29380,56341,76341
29381,1456818,24
29382,1456819,24
29383,1456820,24
29384,235120,24
29385,1456821,24
29386,71432,24
29387,1456822,24
29388,1472261,24
29389,1472261,393
29390,54250,24
29391,16849,24
29392,16849,393
29393,16849,1991
29394,16849,16869
29395,1599647,24
29396,1599647,393
29397,139,24
29398,139,393
29399,235121,24
29400,1599609,24
29401,1599611,24
29402,1445974,24
29403,1599612,24
29404,1599613,24
29405,1599613,393
29406,1599614,24
29407,1599614,69
29408,1599615,24
29409,1599616,24
29410,1599616,393
29411,1599617,24
29412,1599617,393
29413,1599617,11774
29414,1599617,2567
29415,1599624,24
29416,1599625,24
29417,1599625,393
29418,1599627,24
29419,1599627,393
29420,1599627,70
29421,1599630,24
29422,1599630,393
29423,1599631,24
29424,1599631,393
29425,1599631,176
29426,1599637,24
29427,1599637,393
29428,1599638,24
29429,1599638,393
29430,1599639,24
29431,1599639,393
29432,1599640,24
29433,1599641,24
29434,1599643,24
29435,1599643,393
29436,1415650,24
29437,1415650,393
29438,1415650,1991
29439,1415650,7191
29440,1415650,68718
29441,1415650,131631
29442,1599645,24
29443,59473,24
29444,59473,393
29445,59473,340666
29446,1599646,24
29447,1599646,393
29448,1599648,24
29449,1599649,24
29450,2539,24
29451,1599651,24
29452,1599652,24
29453,1599652,393
29454,1290012,24
29455,1599654,24
29456,1599655,24
29457,1599655,393
29458,1599656,24
29459,1658526,24
29460,1600104,24
29461,1600104,393
29462,1599618,24
29463,1599618,393
29464,1599618,2567
29465,1599653,24
29466,1420151,24
29467,1420151,393
29468,1420151,1991
29469,1840115,24
29470,1840115,393
29471,1840118,24
29472,1840120,24
29473,1840121,24
29474,1840122,24
29475,1840123,24
29476,1840123,393
29477,1537867,24
29478,1537867,393
29479,1537867,6977
29480,1537867,39513
29481,1840127,24
29482,1067814,24
29483,16304,1491
29484,16304,298
29485,18264,1635
29486,18264,1858
29487,18264,80274
29488,18264,193756
29489,18264,296524
29490,37949,4553
29491,54843,238636
29492,54844,238636
29493,1333162,242582
29494,1337656,76203
29495,1337656,339403
29496,1405218,2502
29497,1406235,2059
29498,1547235,561
29499,1547235,238636
29500,1561829,773
29501,1606657,212778
29502,1606657,102899
29503,1606663,13223
29504,1728232,4771
29505,1761132,419430
29506,18263,1635
29507,19690,22954
29508,41892,8909
29509,41892,3580
29510,75575,1372
29511,75575,22954
29512,75575,76341
29513,1384399,127585
29514,1384399,329865
29515,35796,45243
29516,1404709,1954
29517,64074,82693
29518,1408197,22970
29519,1667947,561
29520,1404845,166426
29521,1404845,241259
29522,61952,10009
29523,61949,10009
29524,61958,10009
29525,61958,38757
29526,61958,140420
29527,61958,177572
29528,110001,10009
29529,61954,10009
29530,52694,10009
29531,52695,10009
29532,61957,10009
29533,968327,10009
29534,968327,10198
29535,968327,109445
29536,968327,277834
29537,1447343,10009
29538,535878,10009
29539,535878,46195
29540,1464367,10009
29541,1464371,10009
29542,1464373,10009
29543,1464375,10009
29544,1464375,10198
29545,1464377,10009
29546,1464378,10009
29547,1451235,10009
29548,1464384,10009
29549,121830,10009
29550,121830,38757
29551,76595,10009
29552,76595,38757
29553,76595,269149
29554,1777865,10009
29555,61953,10009
29556,1777866,10009
29557,1777867,10009
29558,1464365,10009
29559,1777869,10009
29560,1777870,10009
29561,1777871,10009
29562,1777872,10009
29563,1777873,10009
29564,1777874,10009
29565,1777875,10009
29566,1777876,10009
29567,1451220,10009
29568,1408648,10009
29569,1408648,2062
29570,1408648,14160
29571,1777887,10009
29572,1777888,10009
29573,1748510,10009
29574,1748508,10009
29575,1777806,10009
29576,1464415,10009
29577,1464415,140300
29578,137194,10009
29579,933298,10009
29580,137195,10009
29581,137195,10198
29582,1316688,10009
29583,139686,10009
29584,139686,1824
29585,61966,10009
29586,1554431,10009
29587,1777877,10009
29588,1777878,10009
29589,1777879,10009
29590,1777885,10009
29591,1777886,10009
29592,1777889,10009
29593,1464355,10009
29594,1464355,10198
29595,1464355,38757
29596,1464355,140420
29597,1464355,177572
29598,1464353,10009
29599,1777890,10009
29600,1777891,10009
29601,1458995,10009
29602,1458995,953
29603,91882,673
29604,91882,9693
29605,91882,2252
29606,558230,59
29607,558230,2252
29608,21905,10775
29609,50984,212778
29610,1458571,553
29611,1469619,312221
29612,1469621,46738
29613,57849,381284
29614,35179,277216
29615,35179,339403
29616,9583,605
29617,9583,83542
29618,9583,227306
29619,9583,76341
29620,9588,605
29621,9595,605
