id,name,department,job,profile_path
14913,Peter Grundy,Art,Art Direction,
10836,Elinor Rose Galbraith,Art,Set Decoration,
61523,Artist W. Robinson,Production,Associate Producer,
9615,Jim Miller,Editing,Editor,
9869,Ken Adam,Art,Production Design,
16652,William J. Durrell Jr.,Art,Art Direction,
7182,Elmer Bernstein,Sound,Original Music Composer,/3H3AqKesJnkwJzWFJY9hyFwci5m.jpg
892,John Schwartzman,Camera,Director of Photography,
6901,Edward T. McAvoy,Art,Art Direction,
1341815,Sydney Gilner,Directing,Script Supervisor,
772,Danilo Bach,Writing,Screenplay,
774,"Daniel Petrie, Jr.",Writing,Screenplay,/xXNS8tDWvDxJqcSt3DbCf7QexZY.jpg
4610,John Landis,Directing,Director,/4MVt3MDXZzW2TsiQNvZCGv1ivRx.jpg
4616,Michael Seymour,Art,Production Design,
598,Mike Fenton,Production,Casting,
903,Lawrence A. Hubbs,Art,Art Direction,
2184,Richard Barton Lewis,Production,Producer,
20784,Lloyd Segan,Production,Executive Producer,
71194,Tim Wellburn,Editing,Editor,
1198658,Steve Cooper,Art,Art Direction,
11699,Bojan Bazelli,Camera,Director of Photography,/2UcvIkDpDeKLUwickH8zZuBCFY4.jpg
15014,Peter Jamison,Art,Production Design,
39110,Linda Spheeris,Art,Set Decoration,
19266,Larry Cohen,Writing,Screenplay,/jB85d7bfXoIWW2nKxMe7fQJQ7rC.jpg
380,Robert De Niro,Directing,Director,/lvTSwUcvJRLAJ2FB5qFaukel516.jpg
3305,Jane Rosenthal,Production,Producer,/27kF1hHoebcYfnUq2IvhTU45h9A.jpg
1157,David Ray,Editing,Editor,
17950,Chris Shriver,Art,Art Direction,
17959,Judith Stevens,Production,Unit Production Manager,
18084,Craig DiBona,Camera,Camera Operator,
18087,Petr Hlinomaz,Lighting,Electrician,/2KckUR9iCfShGftU4moo6KRGykb.jpg
18091,Dave Lowry,Camera,Grip,
1074465,Jeffrey Kimball,Sound,Music Supervisor,
508,David Koepp,Writing,Screenplay,/3A7kfyMXaVjGcSbGdRD25msbHcj.jpg
1150,Brian De Palma,Directing,Director,/zTbQGFu5udsrX2i7BgmTgB0aJ1E.jpg
1151,Martin Bregman,Production,Producer,
1258,Stephen H. Burum,Camera,Director of Photography,
4189,Aude Bronson-Howard,Costume & Make-Up,Costume Design,
4190,David C. Robinson,Costume & Make-Up,Assistant Costume Designer,
12017,Richard Sylbert,Art,Production Design,
19157,Leslie A. Pope,Art,Set Decoration,/kQCmYkLcHHPPovZMviLAUJCeGTm.jpg
12638,Gregory Bolton,Art,Art Direction,
15528,Steven Kirshoff,Crew,Special Effects Coordinator,
47768,Edwin Torres,Writing,Novel,
47776,Kristina Boden,Editing,Editor,
56109,Michael Bregman,Production,Producer,
57652,Louis A. Stroller,Production,Executive Producer,
150207,Jeffrey Hornaday,Crew,Choreographer,
238673,Eric Schwab,Crew,Second Unit,
985769,Ortwin Freyermuth,Production,Executive Producer,
1117763,Willi Bär,Production,Producer,
1395692,Wilfred Caban,Crew,Special Effects,
1447156,Jennifer Apel,Editing,Assistant Editor,
1467275,Lynne Twentyman,Directing,Script Supervisor,
1475003,Chris Soldo,Directing,Assistant Director,
1535441,Michael Laudati,Costume & Make-Up,Makeup Artist,
1546907,Patrick Hogan,Crew,Driver,
1550205,Mark Burchard,Costume & Make-Up,Costume Supervisor,
1576031,Lawrence Ashmore,Sound,Orchestrator,
1576967,Steven R. Hammond,Crew,Transportation Captain,
7715,Frank J. Urioste,Editing,Editor,
5673,Marco Trentini,Art,Assistant Art Director,
6880,Robert Gould,Art,Set Decoration,
7020,Trevor Jones,Sound,Original Music Composer,/86HjonjMXwcDyOlpaQW1SVR9CXh.jpg
16483,Sylvester Stallone,Writing,Screenplay,/gnmwOa46C2TP35N7ARSzboTdx2u.jpg
27156,Christiaan Wagener,Art,Art Direction,
34336,Laura Fattori,Production,Production Manager,
74323,Tania McComas,Costume & Make-Up,Makeup Department Head,
1206190,Jake Garber,Crew,Makeup Effects,/d3xjQNUpOuVvIjEWuZuesrQ8T3b.jpg
1333931,Kent H. Johnson,Crew,Property Master,
1336513,Giulia Chiara Crugnola,Art,Set Designer,
1411166,Peter Tothpal,Costume & Make-Up,Hairstylist,
1411170,Joel Marx,Production,Production Supervisor,
707,Dan Aykroyd,Writing,Screenplay,/h2PT9yZYv5ml5hL9jvCpWBTWgU.jpg
21807,Billy Ray,Writing,Screenplay,/c607NMZCDpKlsJVuGUaD9wvglUk.jpg
21812,Wendy Kurtzman,Production,Casting,
23964,Gary Ross,Writing,Screenplay,/dMoUDOJHsGrQcxKpFgbuMWRwiyI.jpg
8860,Michael C. Gross,Production,Executive Producer,
57601,Joe Medjuck,Production,Executive Producer,
13304,J. Michael Riva,Art,Production Design,
7185,Michael Chinich,Production,Casting,
1171347,Michael Taylor,Art,Set Decoration,
1535425,Terry Scott,Art,Construction Coordinator,
1206905,James W. Tyson,Costume & Make-Up,Costume Supervisor,
1392170,Mikael Sandgren,Sound,Sound Editor,
601,David L. Snyder,Art,Production Design,
665,Howard G. Kazanjian,Production,Producer,
4673,Joy Todd,Production,Casting,
4714,Greg Dillon,Sound,Sound Effects Editor,
4715,Samuel C. Crutcher,Sound,Sound Effects Editor,
5128,Daniel Waters,Writing,Screenplay,/cn6wLtCJ1e6GiYQ1cMmOC4BJmhK.jpg
9432,Eric Allard,Visual Effects,Special Effects Supervisor,
13931,Tom Priestley Jr.,Crew,Second Unit Cinematographer,
20514,Michael Levy,Production,Producer,
57027,Louis D'Esposito,Directing,First Assistant Director,/pNvtXPy8kil9WWFtySahnNbvc3R.jpg
92334,Alicia M. Tripi,Costume & Make-Up,Hairstylist,
70949,John J. Connor,Crew,Second Unit Cinematographer,
91243,Charlie Picerni,Crew,Second Unit,/kRO5tGbhZOPnUH46keu01i5UYd.jpg
118867,Jamie Barber,Camera,First Assistant Camera,
551938,James Herbert,Production,Production Manager,
1075261,Chris Watts,Visual Effects,Visual Effects Coordinator,
1216735,Paul Abascal,Costume & Make-Up,Hairstylist,
1397846,Craig Barron,Visual Effects,Visual Effects Supervisor,
1398880,Craig Lietzke,Crew,Driver,
1404540,Anthony Gaudioz,Camera,Camera Operator,
1404815,Steve Picerni,Crew,Stunt Coordinator,
1412990,Gregory Lundsgaard,Camera,Steadicam Operator,
1414174,Scott Bobbitt,Art,Leadman,
1422058,Michael Papac,Crew,Property Master,
1422059,Craig B. Ayers Sr.,Art,Greensman,
1422061,James Simcik,Sound,ADR & Dubbing,
1422073,Steve Duncan,Crew,Transportation Coordinator,
1463304,Robert Consing,Writing,Storyboard,
1553012,Nick Brett,Crew,Utility Stunts,
1636375,Michael Neale,Production,Location Manager,
1685017,Todd Bassman,Sound,Boom Operator,
1691197,Michael J. Coo,Camera,Key Grip,
1706220,Howard Bachrach,Crew,Transportation Captain,
11057,Robert Towne,Writing,Screenplay,/hF5R8kmpreIZsv47mIYzDN5XX2Q.jpg
4006,Michael Hausman,Production,Executive Producer,
10771,Dave Grusin,Sound,Music,/h6EgxJIsRpObohHdvlUGEAu6EqK.jpg
2241,William Steinkamp,Editing,Editor,
19310,Ruth Myers,Costume & Make-Up,Costume Design,
7238,April Ferry,Costume & Make-Up,Costume Design,
16593,O. Nicholas Brown,Editing,Editor,
12989,Andrew Davis,Directing,Director,/vE3ls4wUsHQZAtu4gIzTIeQEmMG.jpg
21725,Keith Barish,Production,Executive Producer,
1412250,John P. Mesa,Camera,Camera Operator,
16614,J. Dennis Washington,Art,Production Design,
11475,Maher Ahmad,Art,Art Direction,
958460,Rick Gentz,Art,Set Decoration,
36038,James A. Dennett,Production,Unit Production Manager,
1567079,Robert Grand,Production,Unit Production Manager,
16601,William Mesa,Visual Effects,Visual Effects Supervisor,
53291,Richard Nord,Editing,Editor,
1654393,Dean Goodhill,Editing,Editor,
18387,David Finfer,Editing,Editor,
58208,Don Brochu,Editing,Editor,
7712,Bob Murawski,Editing,Editor,/fADtjxosjUDT8AyZxTlqFYXUKuY.jpg
1890,Philip Messina,Art,Art Direction,
11761,Michele Poulik,Art,Set Designer,
6802,Karyn Wagner,Costume & Make-Up,Costume Design,
859,Valerie McCaffrey,Production,Casting,/vMzhdxb51k866CXRCmj1wF74oON.jpg
1402708,Donna Spahn,Costume & Make-Up,Hairstylist,
1324409,Marisa Aboitiz,Costume & Make-Up,Costume Supervisor,
1378687,Steven B. Melton,Crew,Property Master,
1456496,Dave Kelsey,Crew,Scenic Artist,
1453175,Cliff Latimer,Sound,ADR & Dubbing,
9441,Ellen Heuer,Sound,Foley,
548444,David A. Whittaker,Editing,Dialogue Editor,
1404717,Curt Schulkey,Editing,Dialogue Editor,
1243381,Michael C. Casper,Sound,Sound Re-Recording Mixer,
117867,George Simpson,Sound,Supervising Sound Editor,
143917,John Dunn,Sound,Supervising Sound Editor,
9972,Dale L. Martin,Crew,Special Effects Coordinator,
1391594,Randy Nolen,Camera,Steadicam Operator,
6883,Dick Bernstein,Sound,Music Editor,
23332,Janus Billeskov Jansen,Editing,Editor,
673,Bernd Eichinger,Production,Producer,
1223,Joel Coen,Writing,Screenplay,/rgVaJNkZCgMarUcZuUAsVfXMWk3.jpg
1224,Ethan Coen,Writing,Screenplay,/AH5YwNZC5txyJKyjVZhA4ZXFzP.jpg
3718,David Valdes,Production,Executive Producer,
1527,John Bailey,Camera,Director of Photography,
6881,Erica Edell Phillips,Costume & Make-Up,Costume Design,
76156,Joel Chernoff,Production,Executive In Charge Of Production,
2447,Peter Kohn,Directing,Assistant Director,
66226,Buddy Van Horn,Crew,Stunt Coordinator,/i4aTK9tiPHaOXdskrpuvMXbUyLG.jpg
14697,Michael Hirshenson,Production,Casting Associate,
1389623,Daniel Grant North,Costume & Make-Up,Set Costumer,
15015,Amy Stofsky,Costume & Make-Up,Costume Supervisor,
1547773,Marie Boller,Costume & Make-Up,Set Costumer,
1413125,Marina Marit,Costume & Make-Up,Set Costumer,
19661,Robb Sullivan,Editing,Assistant Editor,
1077782,Gary A. Hecker,Sound,Foley,/qyBUauN3XIS2Mlus3OdGCmrUo0S.jpg
1056758,Nancy Bernstein,Visual Effects,Visual Effects Producer,
2589,Terry George,Writing,Screenplay,/bQDk9TM3y1pswHHKLoeb9bV88S9.jpg
10717,Peter Biziou,Camera,Director of Photography,
40749,Jean Bourne,Directing,Script Supervisor,
86332,Gerry Toomey,Directing,Assistant Director,
232158,Susan Jacobs,Crew,Thanks,
567973,Joan Bergin,Costume & Make-Up,Costume Design,
1407848,Orla Carrol,Costume & Make-Up,Hairstylist,
1408358,Des Whelan,Camera,Camera Operator,
1445972,Joss Williams,Visual Effects,Special Effects Supervisor,
1458557,Jonathan Hession,Camera,Still Photographer,
1520056,David Smith,Camera,Camera Operator,
1532214,Sue Wain,Costume & Make-Up,Costume Supervisor,
1562723,Peter Bloor,Lighting,Lighting Technician,
1576025,Peter Hunt,Editing,Color Timer,
45762,Erno Das,Production,Other,
83075,John R. Elliott,Art,Construction Foreman,
1456696,Brian N. Bentley,Crew,Compositors,
1412756,Chris O'Connell,Crew,Visual Effects Editor,
12631,Lata Ryan,Production,Associate Producer,
66142,Kenneth Wannberg,Sound,Music Editor,
15893,Teresa Eckton,Sound,Sound Effects Editor,
1401786,Ken Fischer,Sound,Sound Effects Editor,
7764,Richard Hymns,Sound,Supervising Sound Editor,
92479,Gary Hymes,Crew,Stunt Coordinator,
1595460,John Bell,Art,Art Direction,
1633931,Caroline Quinn,Art,Art Department Coordinator,
1390517,Lauren Cory,Art,Assistant Art Director,
1415453,Jeff Brown,Art,Greensman,
1633933,Tim Donelan,Art,Leadman,
1589724,Rory Enke,Art,Location Scout,
1633934,Tom Cranham,Art,Production Illustrator,
1389127,John Berger,Art,Set Designer,
1595461,Tony Leonardi,Art,Standby Painter,
43891,Lloyd Ahern II,Camera,Additional Photography,
62583,Raymond Stella,Camera,Camera Operator,
1633943,Calmar Roberts,Camera,First Assistant Camera,
1403415,David B. Nowell,Camera,Helicopter Camera,
1329759,Sue Moore,Costume & Make-Up,Costume Supervisor,
1877161,Luigi Mugavero,Art,Set Dresser,
1463301,Alvin S. Cabrinha Jr.,Crew,Carpenter,
1633949,Tim Gonzales,Crew,Craft Service,
1633950,Tino Caira,Crew,Driver,
1633951,Stephen Sfetku,Camera,Camera Loader,
1633952,Robert West,Crew,Post Production Assistant,
590967,Jane Goe,Crew,Production Controller,
1633953,Kimberly Verros,Crew,Production Office Assistant,
1533588,Victor Anderson,Crew,Propmaker,/14DZ1bjyLGhyj68VBk5xM4BCzjf.jpg
1400849,Jerry Moss,Crew,Property Master,
1633955,Mark Travis,Crew,Security,
1633956,Bruce Lamond,Crew,Software Engineer,
1095994,Ron Judkins,Crew,Sound Recordist,
1633957,Don Feldstein,Crew,Stand In,
1633958,Nathalie B. Bollinger,Crew,Stunts,
1345604,William F. Hamilton,Crew,Systems Administrators & Support,
1357070,Denny Caira,Crew,Transportation Coordinator,
1186326,Paul Deason,Production,Unit Production Manager,
1633959,Marsha Robertson,Crew,Unit Publicist,
1633960,Robert Peluce,Directing,Layout,
1634725,Dale Caldwell,Editing,Color Timer,
1627989,David Tanaka,Editing,Editorial Coordinator,
1634727,Sid Lucero,Lighting,Best Boy Electric,
1634728,Roger Thompson,Lighting,Electrician,
1312670,Jack S. Schlosser,Lighting,Gaffer,
1634729,Henry Charleston,Lighting,Lighting Technician,
1634730,Patrick Marshall,Lighting,Rigging Gaffer,
1634731,Bud Heller,Lighting,Rigging Grip,
1634733,Patricia Blau,Production,Executive In Charge Of Production,
1213770,Ken Levine,Production,Location Manager,
1634735,Pam Kaye,Production,Production Accountant,
1634737,Jason Pomerantz,Production,Production Manager,
1634736,Mark Lohff,Production,Production Coordinator,
91937,Angela Heald,Production,Production Office Coordinator,
1634738,Jules Roman,Production,Production Supervisor,
75380,Robert Jackson,Sound,Boom Operator,
14657,Sandina Bailo-Lape,Sound,Foley Editor,
1761,Alexander Courage,Sound,Orchestrator,
1634739,Ryan Keely,Visual Effects,Digital Compositors,
1634740,Rachel Decker,Visual Effects,I/O Supervisor,
1453289,Judith Weaver,Visual Effects,Visual Effects Coordinator,
65674,Janet Healy,Visual Effects,Visual Effects Producer,
87130,Mark A.Z. Dippé,Visual Effects,Visual Effects Supervisor,/aXHVL2NmsCnMgwnacF2YBkOJ73x.jpg
900,Christopher Boyes,Crew,Sound Design Assistant,/qPYrAJif2AYqgUckgE9bEkjrdVw.jpg
1634742,TyRuben Ellingson,Crew,Visual Effects Art Director,
139086,John T. Kretchmer,Directing,First Assistant Director,
1733142,Gary Burritt,Editing,Negative Cutter,
1898949,Dave Wachtman,Camera,Dolly Grip,
1667254,Ken Peterson,Art,Assistant Property Master,
1898950,John Coker,Camera,Grip,
936194,Christina Smith,Costume & Make-Up,Makeup Supervisor,
92342,Michele Panelli-Venetis,Directing,Second Assistant Director,
1446536,Mark Walthour,Lighting,Chief Lighting Technician,
1638034,Sherry Marshall,Production,Assistant Production Coordinator,
1451800,Laurel Ladevich,Sound,ADR Editor,
1738137,Tom Boyd,Sound,Musician,
60207,Steve 'Spaz' Williams,Visual Effects,CG Animator,/zD0Qyhjjg87fDdEDJbqOFsSMtjm.jpg
1208107,Evan Brainard,Visual Effects,Mechanical Designer,
322,Steve Golin,Production,Producer,
7233,Jeff Mann,Art,Art Direction,
8684,Dan Bradley,Crew,Stunt Coordinator,
21155,Jim Kouf,Production,Executive Producer,
120606,Gregory Goodman,Production,Line Producer,
963861,Dana Gonzales,Camera,First Assistant Camera,
1411265,Vic Radulich,Editing,Dialogue Editor,
1424167,Cameron Frankley,Sound,Sound Editor,
4697,Samuel Hadida,Production,Producer,/kUmEKIsY5xeyxApLmHozX6rVNUC.jpg
1108,Shane Black,Writing,Screenplay,/lEyKmYizNVNLsOEgeaPFwX9MZoA.jpg
11011,Zak Penn,Writing,Story,/tPwOS2wk8FFoWpXnDYK77bKcuWB.jpg
14055,Robert E. Relyea,Production,Co-Producer,
1226,Rick Heinrichs,Art,Art Direction,
9255,Gloria Gresham,Costume & Make-Up,Costume Design,
1378162,Stacey S. McIntosh,Art,Construction Coordinator,
18458,Jon Danniells,Art,Leadman,
21701,Mauro Borrelli,Art,Production Illustrator,
1551226,Lee Blasingame,Camera,First Assistant Camera,
1400082,Zade Rosenthal,Camera,Still Photographer,
83072,P. Scott Bailey,Costume & Make-Up,Set Dressing Artist,
1355527,Doug Crawford,Crew,Carpenter,
1701247,Michael G. Kehoe,Crew,Craft Service,
208403,Jeffrey D. Stevens,Crew,Set Medic,
15358,Vic Armstrong,Crew,Stunt Coordinator,
1485666,Gregory J. Barnett,Crew,Stunts,
5015,Brian W. Cook,Directing,Assistant Director,
3430,Clayton Collins,Sound,Dialogue Editor,
1400559,David Bartholomew,Lighting,Electrician,
1684385,Susan Dukow,Production,Production Coordinator,
3991,Nicholas R. Allen,Sound,Boom Operator,
1778009,Catherine Calleson,Sound,Assistant Sound Editor,
1546873,Linda Folk,Sound,Foley Editor,
1545540,Lee Orloff,Sound,Production Sound Mixer,
1408311,David A. Arnold,Sound,Sound Effects Editor,
1391387,Jerry Ross,Sound,Supervising Sound Editor,
1551515,Gray Marshall,Visual Effects,3D Animator,
1360108,Don Lee,Visual Effects,Digital Compositors,
1753783,Pia Mehr,Crew,Studio Teachers,
7530,Rachel Pfeffer,Production,Producer,
3097,Gordon Willis,Camera,Director of Photography,/6gOmfatlF7UdhaHi2tPsZMb5vmz.jpg
8530,Sharon Mann,Production,Production Manager,
21470,Marc Fisichella,Art,Art Direction,
10439,Marshall Brickman,Writing,Screenplay,/kgFuTadgTSscJPIWuifG1pAZXf3.jpg
10443,Fern Buchner,Costume & Make-Up,Makeup Artist,
10444,Romaine Greene,Costume & Make-Up,Hairstylist,
1561591,Richard Patrick,Directing,Assistant Director,
1550188,John Andrew Berton Jr.,Visual Effects,Visual Effects,
15426,Laura Rosenthal,Production,Casting Associate,
1406756,Kent Blocher,Editing,Assistant Editor,
1562119,William Kruzykowski,Editing,Assistant Editor,
11447,Albert Hughes,Directing,Director,/cZpZYwtjYoHb90vJbycOKKH8hpg.jpg
11448,Allen Hughes,Directing,Director,/mXsXXvuUSAMpWP8I2ly4mfoUWlB.jpg
1092,Jim Thomas,Production,Producer,
1094,John Thomas,Production,Producer,
4061,Louise Frogley,Costume & Make-Up,Costume Design,
4696,Spencer Franklin,Production,Associate Producer,
8867,Marvin March,Art,Set Decoration,
6210,William Shakespeare,Writing,Theatre Play,/2z4njqosEQM4g26ttb9grG9rJUg.jpg
1327842,Michael Trent,Editing,Assistant Editor,
11706,Anne Fine,Writing,Novel,
11707,Randi Mayem Singer,Writing,Screenplay,
11708,Leslie Dixon,Writing,Screenplay,
2157,Robin Williams,Production,Producer,/sojtJyIV3lkUeThD7A2oHNm8183.jpg
11709,Marsha Garces Williams,Production,Producer,
11710,Matthew Rushton,Production,Executive Producer,
11714,Marit Allen,Costume & Make-Up,Costume Design,
1447383,Silvia Pompei,Visual Effects,Animation,
20423,Simon Channing Williams,Production,Producer,
60085,Dick Pope,Camera,Director of Photography,
59809,R.J. Louis,Production,Executive Producer,
10494,Bill Conti,Sound,Original Music Composer,/cR6H9EFVkeGP0TnoX9RPNBB6hSN.jpg
369,Henry Bumstead,Art,Production Design,/hmJBS9jdH5q5PrEsF3K48Gumhug.jpg
423,Phyllis Huffman,Production,Casting,
370,Jack G. Taylor Jr.,Art,Art Direction,
54040,John Lee Hancock,Writing,Screenplay,/1eCqzsuFp0xKGeTEErXyEifN82U.jpg
16294,Jonathan Demme,Directing,Director,/17dEjoWccPf9NDm43XP44vhSTEd.jpg
16296,Ronald M. Bozman,Production,Executive Producer,
16297,Edward Saxon,Production,Producer,
16298,Kenneth Utt,Production,Executive Producer,/8zXlrOU5Yjq0EHOjE5LDUOYH3Rs.jpg
16300,Tak Fujimoto,Camera,Director of Photography,
4869,Craig McKay,Editing,Editor,
20585,Karen O'Hara,Art,Set Decoration,
9178,Kristi Zea,Art,Production Design,/ztX9n1RfiJnfhpQKZshM0HYyzb3.jpg
27098,Gary Goetzman,Production,Executive Producer,/7uD9essxoWX745IbAbBvNidJeM7.jpg
32490,Alan D'Angerio,Costume & Make-Up,Hair Designer,
35490,Nicole Arbusto,Production,Casting Associate,
59330,Ron Nyswaner,Writing,Author,
91128,Lisa R. Frucht,Costume & Make-Up,Costume Design,
91160,Anne Gyory,Directing,Script Supervisor,
1031697,Colleen Sharp,Editing,Editorial Services,
1328380,David Davenport,Costume & Make-Up,Costume Supervisor,
1378068,Carl Fullerton,Costume & Make-Up,Makeup Designer,
1378368,Pablo Ferro,Crew,Title Graphics,
1399143,Garrett Brown,Camera,Steadicam Operator,
1411075,Peter Owen,Costume & Make-Up,Wigmaker,
1414488,Kenneth Walker,Costume & Make-Up,Hairstylist,
1438559,Edna Sheen,Costume & Make-Up,Makeup Artist,
1458535,Steve Rose,Production,Unit Production Manager,
1534951,Timothy Alberts,Costume & Make-Up,Costume Supervisor,
1547379,Nicholas Meyers,Sound,Music Editor,
1549583,Kathleen Gerlach,Costume & Make-Up,Assistant Costume Designer,
1550194,Ken Connors,Lighting,Rigging Gaffer,
10759,Michael Nyman,Sound,Original Music Composer,/yAjkiel4NWG4zu9o53GusvsdTEn.jpg
970,Celestia Fox,Production,Casting,
5060,Ian Whittaker,Art,Set Decoration,
17166,Jenny Beavan,Costume & Make-Up,Costume Design,/n6bhe5AsdnHYUV2AT7EVt2ZJWjc.jpg
1415951,Norma Webb,Costume & Make-Up,Makeup Artist,
1467116,Christopher Newman,Directing,Assistant Director,
1402238,Arthur Wicks,Crew,Property Master,
1425504,Tommy Finch,Lighting,Gaffer,
1427554,Robin O'Donoghue,Sound,Sound Re-Recording Mixer,
8406,John Calley,Production,Producer,/8k5ZIUIRuH2TCJziry6ZPtvsZpO.jpg
1336164,Carol Hemming,Costume & Make-Up,Hair Department Head,
1602327,Paolo Mantini,Costume & Make-Up,Hairstylist,
17599,Bernard Bellew,Directing,Assistant Director,
1532767,Garth Inns,Visual Effects,Special Effects Supervisor,
1646271,John Dowdell,Crew,Telecine Colorist,
2875,Dean Tavoularis,Art,Production Design,
648,Philip Kaufman,Writing,Screenplay,/CSpDV4y47ASNk5cQ17KsSzRDbO.jpg
4249,Donna Isaacson,Production,Casting,
9987,Ian Bryce,Production,Line Producer,
20694,William S. Scharf,Editing,Editor,
34484,Stephen A. Rotter,Editing,Editor,
7722,Edward Neumeier,Writing,Characters,
44036,Michael Miner,Writing,Characters,
2293,Frank Miller,Writing,Screenplay,/ghKVHIRrtOq4Jkuasbe6ww7d359.jpg
25600,Patrick Crowley,Production,Producer,
2046,Bert Lovitt,Editing,Editor,
2529,Ronald R. Reiss,Art,Set Decoration,
11294,Roy Forge Smith,Art,Production Design,
15022,Mat Beck,Visual Effects,Visual Effects Supervisor,
14654,Robert Latham Brown,Production,Executive In Charge Of Production,
55244,Saul Kahan,Production,Publicist,
101427,Thomas R. Burman,Crew,Makeup Effects,
95844,Jim Chesney,Crew,Transportation Coordinator,
1360761,Mark Boucher,Costume & Make-Up,Set Dressing Artist,
1398120,Gary S. Gerlich,Sound,Supervising Sound Editor,
1405703,Bari Dreiband-Burman,Costume & Make-Up,Makeup Department Head,
1433954,Martin Glover,Crew,Loader,
1434207,Dave Newhouse,Art,Greensman,
1530327,Brad Dechter,Sound,Orchestrator,
1550199,Danielle Feller,Costume & Make-Up,Set Costumer,
1552545,Neil Gahm,Crew,Propmaker,
1553262,Jim Duggan,Lighting,Rigging Grip,
1559472,Jack M. Marino,Art,Property Master,
1564250,James Ashwill,Sound,Foley,
1629524,Antoine Mascaro,Crew,Chef,
1688600,John Armstrong,Crew,Transportation Captain,
1777108,Michelle Pleis,Sound,Assistant Sound Editor,
63962,Bill Murphy,Editing,Editor,
17816,David Rosenbloom,Editing,Editor,/zvScb6TbJ1EDwKVY1kpyiGVknzU.jpg
21640,Robb Wilson King,Art,Production Design,
54797,Robert N. Fried,Production,Producer,
6685,Thomas Keneally,Writing,Novel,
930,Branko Lustig,Production,Producer,
492,Janusz Kamiński,Camera,Director of Photography,/5LNGARjEfMDOcEP6fMNtJypAGYx.jpg
6687,Tova Cypin,Production,Casting,
6688,Anna B. Sheppard,Costume & Make-Up,Costume Design,/q4XKRDuAeHtBsuYDq8gLgr75bCN.jpg
6689,Bruce Minkus,Crew,Special Effects,
6690,Jill Brooks,Visual Effects,Visual Effects,
6691,Krzysztof Kotowski,Crew,Stunt Coordinator,
1031561,Lucky Englander,Production,Casting,
1312252,Fritz Fleischhacker,Production,Casting,
1317873,Liat Meiron,Production,Casting,
1317874,Magdalena Szwarcbart,Production,Casting,
3563,Allan Starski,Art,Production Design,
9971,Charles L. Campbell,Sound,Supervising Sound Editor,/1MoCPekZ23I9uyq6VPFka6o9Zkz.jpg
1376819,Louis L. Edemann,Sound,Supervising Sound Editor,
1116937,John Roesch,Sound,Foley,
113090,Alicia Stevenson,Sound,Foley,/kgYtaWN4VSFh2B0jkHa1GMBOcNU.jpg
1376821,Steve Price,Visual Effects,Visual Effects Supervisor,
18265,Mauro Fiore,Lighting,Gaffer,
960737,Ewa Skoczkowska,Art,Art Direction,
1487476,Maciej Walczak,Art,Art Direction,
1487477,Bogdan Kurzyk,Art,Construction Coordinator,
1487478,Waldemar Weiss,Art,Construction Coordinator,
1389139,David James,Camera,Still Photographer,
1487479,Anne Marie Stein,Crew,Unit Publicist,
8217,Conrad L. Hall,Camera,Director of Photography,/fGWnmu9EAYqX974sP0ddkOjgVEy.jpg
15906,William Horberg,Production,Producer,
1901,Caroline Thompson,Writing,Screenplay,
2871,Fred Roos,Production,Producer,
5491,Stuart Craig,Art,Production Design,/iI9F5WDkTrkxMHlAdq9XVXkfP3i.jpg
34513,John King,Art,Supervising Art Director,
7790,Peter Russell,Art,Art Direction,
9007,Robert McCann,Costume & Make-Up,Makeup Artist,
1415464,Malcolm Fife,Sound,Foley Editor,
1408354,Pete Cavaciuti,Camera,Steadicam Operator,
1398110,John Higgins,Lighting,Gaffer,
1378839,Bob Penn,Camera,Still Photographer,
1319160,Ken Crouch,Costume & Make-Up,Wardrobe Supervisor,
1691298,Kevin Lane,Editing,First Assistant Editor,
1430192,Nick Daubeny,Production,Location Manager,
75804,Kevin De La Noy,Production,Location Manager,
16534,Janice Hampton,Editing,Editor,
1808,Geraldine Peroni,Editing,Editor,
10420,Stephen Altman,Art,Production Design,
10421,Jerry Fleming,Art,Art Direction,
10426,Diana Pokorny,Production,Unit Production Manager,
9248,Nora Ephron,Directing,Director,/2DO8ef3VVkcmMX2m0Qfz01IkMl4.jpg
1472169,Michael Kirchberger,Sound,Supervising Sound Editor,
1463390,Kirk Francis,Sound,Production Sound Mixer,
1648018,Mychal Smith,Sound,Boom Operator,
587803,Kimberly Adams-Galligan,Costume & Make-Up,Assistant Costume Designer,
2162,Lynda Obst,Production,Executive Producer,
12288,Robert Evans,Production,Producer,/pSzHgQKT3qnCuAFyh3IpilopKt0.jpg
13019,Ira Levin,Writing,Novel,
11308,Bunny Andrews,Sound,Music Editor,
19045,Paul Sylbert,Art,Production Design,
21729,Lisa Fischer,Art,Set Decoration,
9360,Suzanne Tenner,Camera,Still Photographer,
983118,Larry McConkey,Camera,Steadicam Operator,
1397731,Elizabeth Ziegler,Camera,Steadicam Operator,
1551025,Tom Nelson,Sound,Sound mixer,
373,Doug Jackson,Sound,Sound Effects Editor,
1416093,Janine Rath,Costume & Make-Up,Hairstylist,
1410149,Paul LeBlanc,Costume & Make-Up,Hair Designer,
578,Ridley Scott,Directing,Director,/oTAL0z0vsjipCruxXUsDUIieuhk.jpg
581,Michael Deeley,Production,Producer,
583,Hampton Fancher,Writing,Screenplay,/lrGecnLhzjzgwjKHvrmYtRAqOsP.jpg
